province,district,subdistrict,population
เพชรบูรณ์,หล่มสัก,บ้านหวาย,4475
เพชรบูรณ์,หล่มเก่า,หล่มเก่า,11053
เพชรบูรณ์,หล่มเก่า,นาซำ,7304
เพชรบูรณ์,หล่มเก่า,หินฮาว,7437
เพชรบูรณ์,หล่มเก่า,บ้านเนิน,5407
เพชรบูรณ์,หล่มเก่า,ศิลา,10091
เพชรบูรณ์,หล่มเก่า,นาแซง,3792
เพชรบูรณ์,หล่มเก่า,วังบาล,11734
เพชรบูรณ์,หล่มเก่า,นาเกาะ,2593
เพชรบูรณ์,หล่มเก่า,ตาดกลอย,6753
เพชรบูรณ์,วิเชียรบุรี,ท่าโรง,24823
เพชรบูรณ์,วิเชียรบุรี,สระประดู่,6624
เพชรบูรณ์,วิเชียรบุรี,สามแยก,5471
เพชรบูรณ์,วิเชียรบุรี,โคกปรง,9768
เพชรบูรณ์,วิเชียรบุรี,น้ำร้อน,8457
เพชรบูรณ์,วิเชียรบุรี,บ่อรัง,15145
เพชรบูรณ์,วิเชียรบุรี,พุเตย,11717
เพชรบูรณ์,วิเชียรบุรี,พุขาม,8264
เพชรบูรณ์,วิเชียรบุรี,ภูน้ำหยด,7253
เพชรบูรณ์,วิเชียรบุรี,ซับสมบูรณ์,4981
เพชรบูรณ์,วิเชียรบุรี,บึงกระจับ,6396
เพชรบูรณ์,วิเชียรบุรี,วังใหญ่,5571
เพชรบูรณ์,วิเชียรบุรี,ยางสาว,9256
เพชรบูรณ์,วิเชียรบุรี,ซับน้อย,6388
เพชรบูรณ์,ศรีเทพ,ศรีเทพ,10744
เพชรบูรณ์,ศรีเทพ,สระกรวด,14606
เพชรบูรณ์,ศรีเทพ,คลองกระจัง,13929
เพชรบูรณ์,ศรีเทพ,นาสนุ่น,11498
เพชรบูรณ์,ศรีเทพ,โคกสะอาด,6551
เพชรบูรณ์,ศรีเทพ,หนองย่างทอย,9763
เพชรบูรณ์,ศรีเทพ,ประดู่งาม,3019
เพชรบูรณ์,หนองไผ่,กองทูล,4327
เพชรบูรณ์,หนองไผ่,นาเฉลียง,10648
เพชรบูรณ์,หนองไผ่,บ้านโภชน์,8252
เพชรบูรณ์,หนองไผ่,ท่าแดง,11082
เพชรบูรณ์,หนองไผ่,เพชรละคร,11740
เพชรบูรณ์,หนองไผ่,บ่อไทย,9616
เพชรบูรณ์,หนองไผ่,ห้วยโป่ง,6016
เพชรบูรณ์,หนองไผ่,วังท่าดี,6131
เพชรบูรณ์,หนองไผ่,บัววัฒนา,5891
เพชรบูรณ์,หนองไผ่,หนองไผ่,15148
เพชรบูรณ์,หนองไผ่,วังโบสถ์,7586
เพชรบูรณ์,หนองไผ่,ยางงาม,8829
เพชรบูรณ์,หนองไผ่,ท่าด้วง,5736
เพชรบูรณ์,บึงสามพัน,ซับสมอทอด,10927
เพชรบูรณ์,บึงสามพัน,ซับไม้แดง,7584
เพชรบูรณ์,บึงสามพัน,หนองแจง,7667
เพชรบูรณ์,บึงสามพัน,กันจุ,13089
เพชรบูรณ์,บึงสามพัน,วังพิกุล,9853
เพชรบูรณ์,บึงสามพัน,พญาวัง,5054
เพชรบูรณ์,บึงสามพัน,ศรีมงคล,4342
เพชรบูรณ์,บึงสามพัน,สระแก้ว,3319
เพชรบูรณ์,บึงสามพัน,บึงสามพัน,9685
เพชรบูรณ์,น้ำหนาว,น้ำหนาว,5283
เพชรบูรณ์,น้ำหนาว,หลักด่าน,4009
เพชรบูรณ์,น้ำหนาว,วังกวาง,5875
เพชรบูรณ์,น้ำหนาว,โคกมน,3413
เพชรบูรณ์,วังโป่ง,วังโป่ง,9477
เพชรบูรณ์,วังโป่ง,ท้ายดง,7467
เพชรบูรณ์,วังโป่ง,ซับเปิบ,4794
เพชรบูรณ์,วังโป่ง,วังหิน,8614
เพชรบูรณ์,วังโป่ง,วังศาล,5347
เพชรบูรณ์,เขาค้อ,ทุ่งสมอ,4230
เพชรบูรณ์,เขาค้อ,แคมป์สน,5420
เพชรบูรณ์,เขาค้อ,เขาค้อ,8132
เพชรบูรณ์,เขาค้อ,ริมสีม่วง,1472
เพชรบูรณ์,เขาค้อ,สะเดาะพง,1842
เพชรบูรณ์,เขาค้อ,หนองแม่นา,3165
เพชรบูรณ์,เขาค้อ,เข็กน้อย,16224
ราชบุรี,เมืองราชบุรี,หน้าเมือง,34713
ราชบุรี,เมืองราชบุรี,เจดีย์หัก,21854
ราชบุรี,เมืองราชบุรี,ดอนตะโก,15731
ราชบุรี,เมืองราชบุรี,หนองกลางนา,3742
ราชบุรี,เมืองราชบุรี,ห้วยไผ่,6855
ราชบุรี,เมืองราชบุรี,คุ้งน้ำวน,3611
ราชบุรี,เมืองราชบุรี,คุ้งกระถิน,5618
ราชบุรี,เมืองราชบุรี,อ่างทอง,11344
ราชบุรี,เมืองราชบุรี,โคกหม้อ,8061
ราชบุรี,เมืองราชบุรี,สามเรือน,4797
ราชบุรี,เมืองราชบุรี,พิกุลทอง,4747
ราชบุรี,เมืองราชบุรี,น้ำพุ,5605
ราชบุรี,เมืองราชบุรี,ดอนแร่,4346
ราชบุรี,เมืองราชบุรี,หินกอง,8725
ราชบุรี,เมืองราชบุรี,เขาแร้ง,3341
ราชบุรี,เมืองราชบุรี,เกาะพลับพลา,15921
ราชบุรี,เมืองราชบุรี,หลุมดิน,5124
ราชบุรี,เมืองราชบุรี,บางป่า,5144
ราชบุรี,เมืองราชบุรี,พงสวาย,9473
