Title,Name,IsMp,IsSenator,IsCabinet,IsActive,MpType,MpProvince,MpZone,Images,PartyName,Party,companyType,countDirector,totalValueShare,countCompShare,totalPctShare
นาย,อัครวัฒน์ อัศวเหม,True,False,False,True,แบ่งเขต,สมุทรปราการ,1.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อัครวัฒน์-อัศวเหม.jpg,พลังประชารัฐ,,['L'],,340631.0,1.0,0.015784281863642002
นาย,อัฏฐพล โพธิพิพิธ,True,False,False,False,แบ่งเขต,กาญจนบุรี,5.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อัฏฐพล-โพธิพิพิธ.jpg,ภูมิใจไทย,,[],,,,
นาย,อันวาร์ สาและ,True,False,False,False,แบ่งเขต,ปัตตานี,1.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อันวาร์-สาและ.jpg,พลังประชารัฐ,,"['F', 'G']",2.0,,,
นาย,อับดุลบาซิม อาบู,True,False,False,True,แบ่งเขต,ปัตตานี,2.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อับดุลบาซิม-อาบู.jpg,ภูมิใจไทย,,[],,,,
นาย,อัศวิน วิภูศิริ,True,False,False,True,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อัศวิน-วิภูศิริ.jpg,ประชาธิปัตย์,,"['I', 'L', 'L', 'C', 'L', 'R', 'L', 'D', 'C', 'F', 'F', 'L', 'L', 'E', 'M', 'M', 'G', 'G', 'N', 'L', 'L']",14.0,28180903.0,7.0,1.305856824904302
นาย,อับดุลอายี สาแม็ง,True,False,False,True,แบ่งเขต,ยะลา,3.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อับดุลอายี-สาแม็ง.jpg,ประชาชาติ,,"['I', 'F', 'G', 'B', 'C', 'G', 'F', 'L']",7.0,117960.0,1.0,0.005466072931222
นาย,อาดิลัน อาลีอิสเฮาะ,True,False,False,True,แบ่งเขต,ยะลา,1.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อาดิลัน-อาลีอิสเฮาะ.jpg,พลังประชารัฐ,,['M'],1.0,,,
นาง,อาภรณ์ สาราคำ,True,False,False,True,แบ่งเขต,อุดรธานี,4.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อาภรณ์-สาราคำ.jpg,เพื่อไทย,,"['F', 'J']",2.0,,,
นาย,อารี ไกรนรา,True,False,False,False,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อารี-ไกรนรา.jpg,ภูมิใจไทย,,[],,,,
นาย,อาสพลธ์ สรรณ์ไตรภพ,True,False,False,True,แบ่งเขต,ศรีสะเกษ,7.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อาสพลธ์-สรรณ์ไตรภพ.jpg,ภูมิใจไทย,,['C'],1.0,,,
นาย,อำนาจ วิลาวัลย์,True,False,False,True,แบ่งเขต,ปราจีนบุรี,1.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อำนาจ-วิลาวัลย์.jpg,ภูมิใจไทย,,"['F', 'F']",2.0,,,
นาย,อำไพ กองมณี,True,False,False,True,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อำไพ-กองมณี.jpg,เสรีรวมไทย,,['G'],1.0,,,
นาย,อิทธิรัตน์ จันทรสุรินทร์,True,False,False,False,แบ่งเขต,ลำปาง,4.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อิทธิรัตน์-จันทรสุรินทร์.jpg,เพื่อไทย,,['B'],1.0,,,
นาย,อิสสระ สมชัย,True,False,False,False,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อิสสระ-สมชัย.jpg,ประชาธิปัตย์,,['M'],1.0,,,
นาย,อุบลศักดิ์ บัวหลวงงาม,True,False,False,True,แบ่งเขต,ลพบุรี,3.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อุบลศักดิ์-บัวหลวงงาม.jpg,เพื่อไทย,,"['G', 'G', 'G', 'G']",4.0,,,
นาย,เอกการ ซื่อทรงธรรม,True,False,False,True,แบ่งเขต,แพร่,1.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/เอกการ-ซื่อทรงธรรม.jpg,อนาคตใหม่,,[],,,,
นาย,เอกชัย ทรงอำนาจเจริญ,True,False,False,True,แบ่งเขต,อุบลราชธานี,4.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/เอกชัย-ทรงอำนาจเจริญ.jpg,เพื่อไทย,,['G'],1.0,,,
นาย,เอกธนัช อินทร์รอด,True,False,False,True,แบ่งเขต,หนองคาย,3.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/เอกธนัช-อินทร์รอด.jpg,เพื่อไทย,,['L'],1.0,,,
นายแพทย์,เอกภพ เพียรพิเศษ,True,False,False,False,แบ่งเขต,เชียงราย,1.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/เอกภพ-เพียรพิเศษ.jpg,ภูมิใจไทย,,['R'],1.0,,,
ดร.,เอกราช ช่างเหลา,True,False,False,True,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/เอกราช-ช่างเหลา.jpg,พลังประชารัฐ,,"['R', 'F']",2.0,,,
นาย,เอี่ยม ทองใจสด,True,False,False,True,แบ่งเขต,เพชรบูรณ์,5.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/เอี่ยม-ทองใจสด.jpg,พลังประชารัฐ,,[],,,,
นาย,โอชิษฐ์ เกียรติก้องชูชัย,True,False,False,True,แบ่งเขต,ชัยภูมิ,1.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/โอชิษฐ์-เกียรติก้องชูชัย.jpg,เพื่อไทย,,['L'],0.0,2836452.0,1.0,0.131436533553004
นาย,พีระวิทย์ เรื่องลือดลภาค,True,False,False,True,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/พีระวิทย์-เรื่องลือดลภาค.jpg,ไทรักธรรม,,[],,,,
นาย,อภิสิทธิ์ เวชชาชีวะ,True,False,False,False,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อภิสิทธิ์-เวชชาชีวะ.jpg,ประชาธิปัตย์,,[],,,,
ศาสตราจารย์ ดร.,นฤมล ภิญโญสินวัฒน์,True,False,True,False,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/นฤมล-ภิญโญสินวัฒน์.jpg,พลังประชารัฐ,,[],,,,
นาย,สมเกียรติ ศรลัมพ์,True,False,False,False,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สมเกียรติ-ศรลัมพ์.jpg,ประชาภิวัฒน์,,"['L', 'L', 'N', 'G', 'J', 'F', 'M', 'G']",5.0,-78784.0,3.0,-0.0036507213446370004
พลเอก,กนิษฐ์ ชาญปรีชญา,False,True,False,False,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/กนิษฐ์-ชาญปรีชญา.jpg,,,[],,,,
นาย,กรรณภว์ ธนภรรคภวิน,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/กรรณภว์-ธนภรรคภวิน.jpg,,,"['G', 'G', 'G', 'R', 'G', 'G', 'R', 'M', 'K', 'P']",2.0,34603644.0,8.0,1.603476108766238
พลตรี,กลชัย สุวรรณบูรณ์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/กลชัย-สุวรรณบูรณ์.jpg,,,['B'],1.0,,,
นาย,กล้านรงค์ จันทิก,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/กล้านรงค์-จันทิก.jpg,,,[],,,,
นาย,กษิดิศ อาชวคุณ,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/กษิดิศ-อาชวคุณ.jpg,,,"['B', 'N', 'G']",3.0,,,
นาง,กอบกุล อาภากร ณ อยุธยา,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/กอบกุล-อาภากร-ณ-อยุธยา.jpg,,,"['L', 'G', 'L', 'L']",4.0,,,
นาง,กาญจนารัตน์ ลีวิโรจน์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/กาญจนารัตน์-ลีวิโรจน์.jpg,,,[],,,,
นาย,กำพล เลิศเกียรติดำรงค์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/กำพล-เลิศเกียรติดำรงค์.jpg,,,[],,,,
นาย,กิตติ วะสีนนท์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/กิตติ-วะสีนนท์.jpg,,,[],,,,
นาย,กิตติศักดิ์ รัตนวราหะ,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/กิตติศักดิ์-รัตนวราหะ.jpg,,,[],,,,
นาย,กูรดิสถ์ จันทร์ศรีชวาลา,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/กูรดิสถ์-จันทร์ศรีชวาลา.jpg,,,"['P', 'N', 'G', 'M', 'L', 'K', 'L', 'K', 'L', 'R', 'L']",7.0,146652853.0,4.0,6.795652679466564
นาย,เกียว แก้วสุทอ,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/เกียว-แก้วสุทอ.jpg,,,[],,,,
ดร.,ไกรสิทธิ์ ตันติศิรินทร์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/ไกรสิทธิ์-ตันติศิรินทร์.jpg,,,[],,,,
นาย,ขวัญชาติ วงศ์ศุภรานันต์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/ขวัญชาติ-วงศ์ศุภรานันต์.jpg,,,[],,,,
นาย,คำนูณ สิทธิสมาน,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/คำนูณ-สิทธิสมาน.jpg,,,"['G', 'C', 'C']",3.0,,,
นาย,จเด็จ อินสว่าง,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/จเด็จ-อินสว่าง.jpg,,,"['C', 'I', 'H']",1.0,1886.0,2.0,8.739414673e-05
นาย,จรินทร์ จักกะพาก,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/จรินทร์-จักกะพาก.jpg,,,[],,,,
พลโท,จเรศักณิ์ อานุภาพ,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/จเรศักณิ์-อานุภาพ.jpg,,,[],,,,
พลตำรวจเอก,จักรทิพย์ ชัยจินดา,False,True,False,False,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/จักรทิพย์-ชัยจินดา.jpg,,,[],,,,
พลตำรวจโท,จิตติ รอดบางยาง,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/จิตติ-รอดบางยาง.jpg,,,[],,,,
