,Name,Number,Birthdate,Education,ExOccupation,Party,Province,Zone,Image,PastMP,PastGovernment,PastOpposition
1851,ปณธณกร ลุนศักดิ์,6,,,,ไทยชนะ,หนองคาย,3,,False,False,False
1852,สุรชัย ทิพยมาตร์,7,,,,ประชาธิปัตย์,หนองคาย,3,,False,False,False
1853,สุพิชญา สุวรรณโสภา,8,,,,เสรีรวมไทย,หนองคาย,3,,False,False,False
1854,ศักดิ์ดา จันทรสุวรรณ,9,,,,พลังประชารัฐ,หนองคาย,3,,False,False,False
1855,กฤศภณ หล้าวงศา,10,,,,ภูมิใจไทย,หนองคาย,3,/yourcandidates/candidates/ภูมิใจไทย/กฤศภณ_หล้าวงศา.webp,False,False,False
1856,โชติวิชช์ โวหารเดชวรนันท์,11,,,,ไทยภักดี,หนองคาย,3,,False,False,False
1857,จิรวัฒณ์ โพธิเนตร,12,,,,ไทยศรีวิไลย์,หนองคาย,3,,False,False,False
1858,พัฒนธรณ์ กีรติรัฐวัฒน์,13,,,,รวมไทยสร้างชาติ,หนองคาย,3,,False,False,False
1859,อดุลย์ สารถี,14,,,,คลองไทย,หนองคาย,3,,False,False,False
1860,ฉัตรชัย อั้งลิ้ม,1,,ปริญญาโท,,เพื่อไทย,ชลบุรี,2,/yourcandidates/candidates/เพื่อไทย/ฉัตรชัย-อั้งลิ้ม.webp,False,False,False
1861,จองชัย วงศ์ทรายทอง,2,1983-12-19,ปริญญาเอก,ข้าราชการทหาร,พลังประชารัฐ,ชลบุรี,2,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/จองชัย-วงศ์ทรายทอง.jpg,True,True,False
1862,วรรณิดา นพสิทธิ์,3,,,,ก้าวไกล,ชลบุรี,2,/yourcandidates/candidates/ก้าวไกล/วรรณิดา-นพสิทธิ์.webp,False,False,False
1863,คงพัชร ไขรัศมี,4,,,,รวมไทยสร้างชาติ,ชลบุรี,2,,False,False,False
1864,เกรียงศักดิ์ ศิรินภาทรัพย์,5,,,,ภูมิใจไทย,ชลบุรี,2,/yourcandidates/candidates/ภูมิใจไทย/เกรียงศักดิ์_ศิรินภาทรัพย์.webp,False,False,False
1865,ชัยชนะ อาจวารินทร์,6,,,,ไทยสร้างไทย,ชลบุรี,2,,False,False,False
1866,เมธวัจน์ ธันยพงศ์บุพกร,7,,,,ประชาธิปัตย์,ชลบุรี,2,,False,False,False
1867,ณพล บริบูรณ์,8,,,,เสรีรวมไทย,ชลบุรี,2,,False,False,False
1868,สายชล วงษ์วรรณ,9,,,,ไทยภักดี,ชลบุรี,2,,False,False,False
1869,ไพทูรย์ บางหรง,10,,,,สังคมประชาธิปไตยไทย,ชลบุรี,2,,False,False,False
1870,กูณฑ์ จีนประชา,11,,,,คลองไทย,ชลบุรี,2,,False,False,False
1871,บรรณวัฒน์ บุพพัณหสมัย,12,,,,ไทยสมาร์ท,ชลบุรี,2,,False,False,False
1872,เกณิกา อุ่นจิตร์,1,,,,พลังประชารัฐ,สระบุรี,3,,False,False,False
1873,สิริพัชระ จึงธีรพานิช,2,,ปริญญาเอก,,เพื่อไทย,สระบุรี,3,/yourcandidates/candidates/เพื่อไทย/สิริพัชระ-จึงธีรพานิช.webp,False,False,False
1874,ธนพล แจ่มจันทร์,3,,,,เสรีรวมไทย,สระบุรี,3,,False,False,False
1875,เบญจวรรณ ใสแก้ว,4,,,,ประชาธิปัตย์,สระบุรี,3,,False,False,False
1876,วัชรพงศ์ คูวิจิตรสุวรรณ,5,,,,ภูมิใจไทย,สระบุรี,3,/yourcandidates/candidates/ภูมิใจไทย/วัชรพงศ์_คูวิจิตรสุวรรณ.webp,False,False,False
1877,นันทิตา สงพราหมณ์,6,,,,ก้าวไกล,สระบุรี,3,/yourcandidates/candidates/ก้าวไกล/นันทิตา-สงพราหมณ์.webp,False,False,False
1878,ณัฐพล ศรีบุญจันทร์,7,,,,รวมไทยสร้างชาติ,สระบุรี,3,,False,False,False
1879,สุนิษา เจริญเพ็ง,8,,,,ไทยภักดี,สระบุรี,3,,False,False,False
1880,อาวุธ หนูเชต,1,,ปริญญาตรี,,เพื่อไทย,ภูเก็ต,2,/yourcandidates/candidates/เพื่อไทย/อาวุธ-หนูเชต.webp,False,False,False
1881,เฉลิมพงศ์ เเสงดี,2,,,,ก้าวไกล,ภูเก็ต,2,/yourcandidates/candidates/ก้าวไกล/เฉลิมพงศ์-แสงดี.webp,False,False,False
1882,นวลจันทร์ สามารถ,3,,,,รวมไทยสร้างชาติ,ภูเก็ต,2,,False,False,False
1883,สุทา ประทีป ณ ถลาง,4,1962-07-21,ไม่พบข้อมูล,คณะกรรมการกำกับและดูแลสิ่งแวดล้อมจังหวัดภูเก็ต,พลังประชารัฐ,ภูเก็ต,2,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุทา-ประทีป-ณ-ถลาง.jpg,True,True,False
1884,วงศกร ชนะกิจ,5,,,,ภูมิใจไทย,ภูเก็ต,2,/yourcandidates/candidates/ภูมิใจไทย/วงศกร_ชนะกิจ.webp,False,False,False
1885,พาขวัญ กิจประสาน,6,,,,ไทยสร้างไทย,ภูเก็ต,2,,False,False,False
1886,เทมส์ ไกรทัศน์,7,,,,ชาติพัฒนากล้า,ภูเก็ต,2,,False,False,False
1887,นิโอะ นิมุ,8,,,,เสรีรวมไทย,ภูเก็ต,2,,False,False,False
1888,คารมย์ เดิมหลิ่ม,9,,,,เพื่อชาติไทย,ภูเก็ต,2,,False,False,False
1889,พลอยทะเล ลักษมีแสงจันทร์,10,,,,ประชาธิปัตย์,ภูเก็ต,2,,False,False,False
1890,จารุพรรณ เพชรดี,1,,,,ก้าวไกล,นครปฐม,1,/yourcandidates/candidates/ก้าวไกล/จารุพรรณ-เพชรดี.webp,False,False,False
1891,ศุภโชค ศรีสุขจร,2,,,,ชาติไทยพัฒนา,นครปฐม,1,,False,False,False
1892,สุเทพ เข้มแข็งปรีชานนท์,3,,,,ประชาธิปัตย์,นครปฐม,1,,False,False,False
1893,อภิรักษ์ สัตย์ชาพงษ์,4,,,,รวมแผ่นดิน,นครปฐม,1,,False,False,False
1894,สมชาย มณีรัตน์,5,,,,เพื่อไทย,นครปฐม,1,/yourcandidates/candidates/เพื่อไทย/สมชาย-มณีรัตน์.webp,False,False,False
1895,พงศ์ธวัช เศรษฐพินิจ,6,,,,ไทยสร้างไทย,นครปฐม,1,,False,False,False
1896,ภาณุวิทย์ เอี้ยวโพธิเงิน,7,,,,เสรีรวมไทย,นครปฐม,1,,False,False,False
1897,มารุต บุญมี,8,,,,พลังประชารัฐ,นครปฐม,1,,False,False,False
1898,ณัทกร แก้วพิจิตร,9,,,,รวมไทยสร้างชาติ,นครปฐม,1,,False,False,False
1899,อมรรัตน์ รุ่งเรือง,10,,,,ภูมิใจไทย,นครปฐม,1,/yourcandidates/candidates/ภูมิใจไทย/อมรรัตน์_รุ่งเรือง.webp,False,False,False
1900,ธีรพันธุ์ บุญเลิศฟ้า,11,,,,ไทยภักดี,นครปฐม,1,,False,False,False
1901,หฤทัย จตุรวัฒนา,12,,,,ช่วยชาติ,นครปฐม,1,,False,False,False
1902,เต็มสินี โสภาสมสวัสดิ์,1,,,,เส้นด้าย,กรุงเทพมหานคร,8,,False,False,False
