จังหวัด,อำเภอ,ตำบล,เขตเลือกตั้ง,index,เทศบาล,เขตเลือกตั้ง
สุรินทร์,ชุมพลบุรี,กระเบื้อง,4,สุรินทร์ชุมพลบุรีกระเบื้อง,,4
สุรินทร์,ชุมพลบุรี,ชุมพลบุรี,4,สุรินทร์ชุมพลบุรีชุมพลบุรี,,4
สุรินทร์,ชุมพลบุรี,นาหนองไผ่,4,สุรินทร์ชุมพลบุรีนาหนองไผ่,,4
สุรินทร์,ชุมพลบุรี,ไพรขลา,4,สุรินทร์ชุมพลบุรีไพรขลา,,4
สุรินทร์,ชุมพลบุรี,เมืองบัว,4,สุรินทร์ชุมพลบุรีเมืองบัว,,4
สุรินทร์,ชุมพลบุรี,ยะวึก,4,สุรินทร์ชุมพลบุรียะวึก,,4
สุรินทร์,ชุมพลบุรี,ศรีณรงค์,4,สุรินทร์ชุมพลบุรีศรีณรงค์,,4
สุรินทร์,ชุมพลบุรี,สระขุด,4,สุรินทร์ชุมพลบุรีสระขุด,,4
สุรินทร์,ชุมพลบุรี,หนองเรือ,4,สุรินทร์ชุมพลบุรีหนองเรือ,,4
สุรินทร์,ท่าตูม,กระโพ,3,สุรินทร์ท่าตูมกระโพ,,3
สุรินทร์,ท่าตูม,ท่าตูม,3,สุรินทร์ท่าตูมท่าตูม,,3
สุรินทร์,ท่าตูม,ทุ่งกุลา,4,สุรินทร์ท่าตูมทุ่งกุลา,,4
สุรินทร์,ท่าตูม,บะ,3,สุรินทร์ท่าตูมบะ,,3
สุรินทร์,ท่าตูม,บัวโคก,3,สุรินทร์ท่าตูมบัวโคก,,3
สุรินทร์,ท่าตูม,พรมเทพ,4,สุรินทร์ท่าตูมพรมเทพ,,4
สุรินทร์,ท่าตูม,โพนครก,4,สุรินทร์ท่าตูมโพนครก,,4
สุรินทร์,ท่าตูม,เมืองแก,3,สุรินทร์ท่าตูมเมืองแก,,3
สุรินทร์,ท่าตูม,หนองบัว,3,สุรินทร์ท่าตูมหนองบัว,,3
สุรินทร์,ท่าตูม,หนองเมธี,3,สุรินทร์ท่าตูมหนองเมธี,,3
สุรินทร์,โนนนารายณ์,คำผง,5,สุรินทร์โนนนารายณ์คำผง,,5
สุรินทร์,โนนนารายณ์,โนน,5,สุรินทร์โนนนารายณ์โนน,,5
สุรินทร์,โนนนารายณ์,ระเวียง,5,สุรินทร์โนนนารายณ์ระเวียง,,5
สุรินทร์,โนนนารายณ์,หนองเทพ,5,สุรินทร์โนนนารายณ์หนองเทพ,,5
สุรินทร์,โนนนารายณ์,หนองหลวง,5,สุรินทร์โนนนารายณ์หนองหลวง,,5
สุรินทร์,บัวเชด,จรัส,8,สุรินทร์บัวเชดจรัส,,8
สุรินทร์,บัวเชด,ตาวัง,8,สุรินทร์บัวเชดตาวัง,,8
สุรินทร์,บัวเชด,บัวเชด,8,สุรินทร์บัวเชดบัวเชด,,8
สุรินทร์,บัวเชด,สะเดา,8,สุรินทร์บัวเชดสะเดา,,8
สุรินทร์,บัวเชด,สำเภาลูน,8,สุรินทร์บัวเชดสำเภาลูน,,8
สุรินทร์,บัวเชด,อาโพน,8,สุรินทร์บัวเชดอาโพน,,8
สุรินทร์,ปราสาท,กังแอน,7,สุรินทร์ปราสาทกังแอน,,7
สุรินทร์,ปราสาท,กันตวจระมวล,7,สุรินทร์ปราสาทกันตวจระมวล,,7
สุรินทร์,ปราสาท,โคกยาง,7,สุรินทร์ปราสาทโคกยาง,,7
สุรินทร์,ปราสาท,โคกสะอาด,7,สุรินทร์ปราสาทโคกสะอาด,,7
สุรินทร์,ปราสาท,เชื้อเพลิง,7,สุรินทร์ปราสาทเชื้อเพลิง,,7
สุรินทร์,ปราสาท,โชคนาสาม,8,สุรินทร์ปราสาทโชคนาสาม,,8
สุรินทร์,ปราสาท,ตานี,7,สุรินทร์ปราสาทตานี,,7
สุรินทร์,ปราสาท,ตาเบา,7,สุรินทร์ปราสาทตาเบา,,7
สุรินทร์,ปราสาท,ทมอ,7,สุรินทร์ปราสาททมอ,,7
สุรินทร์,ปราสาท,ทุ่งมน,7,สุรินทร์ปราสาททุ่งมน,,7
สุรินทร์,ปราสาท,บ้านไทร,7,สุรินทร์ปราสาทบ้านไทร,,7
สุรินทร์,ปราสาท,บ้านพลวง,7,สุรินทร์ปราสาทบ้านพลวง,,7
สุรินทร์,ปราสาท,ประทัดบุ,7,สุรินทร์ปราสาทประทัดบุ,,7
สุรินทร์,ปราสาท,ปราสาททนง,7,สุรินทร์ปราสาทปราสาททนง,,7
สุรินทร์,ปราสาท,ปรือ,7,สุรินทร์ปราสาทปรือ,,7
สุรินทร์,ปราสาท,ไพล,7,สุรินทร์ปราสาทไพล,,7
สุรินทร์,ปราสาท,สมุด,7,สุรินทร์ปราสาทสมุด,,7
สุรินทร์,ปราสาท,หนองใหญ่,7,สุรินทร์ปราสาทหนองใหญ่,,7
